재산피해금액,화재발생일자,화재진압시간,현장소방서거리,발생장소_시도,발생장소_시군구,발생장소_읍면,읍면동구분명,발화원인,발화열원명,발화요인소분류명,발화요인대분류명,발화열원소분류명,최초착화물대분류명,전체인력수합계,날씨,온도,습도,시간단위풍속,시간단위풍향,특보내용,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,산림면적,계절,물가상승배수
0,20180401,10952,18,강원,철원,동송,상노리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,57,맑음,20,57,225,4,,일,2018,4,1,15:20,북부,상노,입,산나물채취객실화,,0.1,"37,983",봄,0.934
19800,20180409,20453,40,강원,삼척,원덕,노곡리,자동차,작동기기,기기전도/복사열/기기발열,기계적요인,과열/과부하,종이/목재/건초등,198,구름조금,13,45,90,,,월,2018,4,9,18:30,강원,노곡,기,기타(직접입력),조사중,0.3,"40,191",봄,0.934
1,20180413,13845,37,강원,춘천,동,품걸리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,불씨/불꽃/화원방치,종이/목재/건초등,104,구름조금,18,17,45,,,금,2018,4,13,15:00,북부,품걸,쓰,쓰레기소각,,0.02,"51,062",봄,0.934
0,20180420,3411,75,강원,평창,대관령,수하리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,100,맑음,26,16,315,,,금,2018,4,20,17:50,동부,수하,입,기타(직접입력),입산자 담뱃불 실화추정,0.08,"50,279",봄,0.934
0,20180421,3210,30,강원,화천,간동,구만리,취사행위,불꽃/불티,비화,부주의,음식물조리중,종이/목재/건초등,55,맑음,22,28,45,4,,토,2018,4,21,12:04,강원,구만,입,기타(직접입력),입산자 실화,0.15,"31,778",봄,0.934
0,20180421,223130,9,강원,인제,인제,합강리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,471,맑음,25,15,225,8,,토,2018,4,21,23:00,북부,합강,입,기타(직접입력),입산자 실화,3,"41,482",봄,0.934
0,20180421,201530,13,강원,춘천,서,덕두원리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,163,구름조금,27,12,225,4,,토,2018,4,21,18:40,강원,덕두원,입,기타(직접입력),입산자 실화,0.5,"51,062",봄,0.934
0,20190401,4253,52,강원,홍천,서,길곡리,논/밭두렁,불꽃/불티,비화,부주의,논/임야태우기,종이/목재/건초등,83,맑음,7,36,270,4,,월,2019,4,1,20:15,강원,길곡,쓰,잔디소각,,0.02,"65,341",봄,0.934
0,20190403,13108,17,강원,횡성,갑천,포동리,미상,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,146,맑음,12,24,225,8,,수,2019,4,3,17:30,강원,포동,기,숯가공 재처리 부주의,,0.7,"44,302",봄,0.934
0,20190404,3029,6,강원,횡성,횡성,모평리,기타,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,71,맑음,16,29,225,8,건조주의보,목,2019,4,4,14:05,강원,모평,기,성묘객 실화,,0.05,"44,302",봄,0.934
116829,20190404,210700,6,강원,인제,남,남전리,미상,불꽃/불티,비화,부주의,불씨/불꽃/화원방치,종이/목재/건초등,3559,맑음,15,26,225,12,강풍주의보,목,2019,4,6,18:00,강원,남전,쓰,쓰레기 소각,,344.93,"41,482",봄,0.934
0,20190404,10035,32,강원,원주,부론,손곡리,성묘객,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,120,맑음,18,24,315,4,,목,2019,4,4,18:00,강원,손곡,쓰,장례용품 소각,,0.7,"52,252",봄,0.934
118520136,20190404,231253,27,강원,고성,토성,원암리,기타,작동기기,불꽃/스파크/정전기,전기적요인,전기적요인,종이/목재/건초등,16742,맑음,16,18,270,17,강풍경보,목,2019,4,5,18:00,강원,원암,기,특고압 전선 아크 불티,,1266.62,"18,473",봄,0.934
74260991,20190404,155144,32,강원,강릉,옥계,남양리,건물,미상,미상,미상,미상,미상,6657,맑음,15,17,225,12,강풍경보,목,2019,4,5,21:30,강원,남양,기,신당 전기초 합선,,1260.15,"37,109",봄,0.934
11000,20190407,5157,31,강원,영월,김삿갓,와석리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,쓰레기류,96,맑음,16,44,135,4,건조주의보,일,2019,4,7,12:21,강원,와석,기,농산폐기물 소각,,0.3,"34,137",봄,0.934
0,20190408,15000,20,강원,인제,남,관대리,미상,미상,미상,미상,미상,종이/목재/건초등,157,맑음,11,11,90,4,,월,2019,4,8,18:00,북부,관대,입,입산자 실화추정,,0.5,"41,482",봄,0.934
0,20190412,13340,37,강원,양구,양구,웅진리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,267,구름조금,10,48,45,4,,금,2019,4,12,23:10,강원,웅진,기,방화,,0.57,"19,868",봄,0.934
0,20190416,5906,26,강원,고성,현내,송현리,미상,미상,미상,미상,미상,미상,269,맑음,22,23,225,4,,화,2019,4,16,18:00,강원,송현,입,입산자 실화,,0.09,"18,473",봄,0.934
0,20190416,4201,36,강원,홍천,서,반곡리,기타,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,종이/목재/건초등,73,구름조금,22,11,180,4,,화,2019,4,16,16:50,강원,반곡,기,공업사 용접,,0.08,"65,341",봄,0.953
2508,20190417,3228,12,강원,영월,영월,삼옥리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,128,맑음,24,11,225,4,,수,2019,4,17,14:51,강원,삼옥,담,담뱃불 추정,,0.2,"34,137",봄,0.953
0,20190420,3756,20,강원,춘천,사북,고성리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,68,맑음,18,48,270,4,,토,2019,4,20,15:30,북부,고성,입,입산자 실화추정,,0.03,"51,062",봄,0.953
0,20200401,4630,16,강원,평창,미탄,평안리,성묘객,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,84,맑음,15,24,0,4,,수,2020,4,1,13:00,동부,평안,기,성묘객실화,,0.05,"50,279",봄,0.953
0,20200403,5047,32,강원,홍천,두촌,장남리,미상,미상,미상,미상,미상,미상,110,맑음,18,43,225,4,,금,2020,4,3,15:45,강원,장남,입,기타(직접입력),입산자실화,0.1,"65,341",봄,0.953
9634,20200404,51938,17,강원,삼척,근덕,동막리,미상,작동기기,전기적아크,전기적요인,전기적요인,전기/전자,313,맑음,13,35,270,,강풍주의보,토,2020,4,4,9:00,강원,동막,기,기타(직접입력),원인미상,0.5,"40,191",봄,0.953
0,20200404,12436,12,강원,횡성,우천,산전리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,불씨/불꽃/화원방치,종이/목재/건초등,46,맑음,2,81,45,4,풍랑주의보,토,2020,4,4,6:44,강원,산전,기,농산폐기물소각,,0.08,"44,302",봄,0.953
0,20200404,44232,20,강원,춘천,사북,송암리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,133,맑음,15,14,315,4,,토,2020,4,4,18:45,강원,송암,기,기타(직접입력),원인미상,0.3,"51,062",봄,0.953
4400,20200408,34606,31,강원,영월,주천,도천리,논/밭두렁,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,기타,146,맑음,14,11,270,8,,수,2020,4,8,15:00,강원,도천,기,기타(직접입력),용접불꽃 부주의,11.91,"34,137",봄,0.953
0,20200408,12614,8,강원,원주,소초,흥양리,기타,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,96,맑음,10,23,315,4,건조경보,수,2020,4,8,15:55,강원,홍양,기,기타(직접입력),재처리 부주의,1.5,"52,252",봄,0.953
710,20200410,20927,23,강원,원주,신림,구학리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,124,맑음,11,38,90,4,,금,2020,4,10,13:30,강원,구학,기,기타(직접입력),재처리 부주의,0.5,"52,252",봄,0.953
0,20200410,12722,46,강원,평창,진부,두일리,기타,담뱃불/라이터불,라이터불/성냥불,부주의,쓰레기소각,종이/목재/건초등,128,맑음,7,30,45,4,,금,2020,4,10,13:29,강원,두일,기,기타(직접입력),벌레집소각,0.3,"50,279",봄,0.953
0,20200411,4600,15,강원,횡성,우천,상대리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,51,맑음,15,32,270,4,,토,2020,4,11,15:02,강원,상대,담,담뱃불실화,,0.01,"44,302",봄,0.953
0,20200413,10540,33,강원,화천,사내,광덕리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,329,맑음,7,32,135,4,,월,2020,4,13,20:03,강원,광덕,쓰,쓰레기소각,,0.09,"31,778",봄,0.953
0,20200414,193403,14,강원,철원,서,자등리,미상,미상,미상,미상,미상,종이/목재/건초등,395,맑음,21,0,180,4,,화,2020,4,15,12:00,북부,자등,입,기타(직접입력),입산자실화,19,"37,983",봄,0.953
0,20200415,11931,19,강원,평창,대화,개수리,미상,미상,미상,미상,미상,종이/목재/건초등,206,맑음,18,39,90,4,,공,2020,4,15,16:45,강원,개수,입,기타(직접입력),입산자실화,0.2,"50,279",봄,0.953
213,20200422,4528,16,강원,강릉,성산,보광리,기타,화학적발화열,화학반응열,화학적요인,자연발화,종이/목재/건초등,196,맑음,7,37,225,12,,수,2020,4,22,15:15,강원,보광,기,기타(직접입력),원인미상,0.3,"37,109",봄,0.953
0,20200422,20412,18,강원,인제,인제,가아리,기타,불꽃/불티,굴뚝아궁이,부주의,불씨/불꽃/화원방치,종이/목재/건초등,137,흐림,6,37,225,8,,수,2020,4,22,16:10,북부,가아,기,기타(직접입력),화목보일러 불씨 비화,0.2,"41,482",봄,0.953
7700,20200424,33143,5,강원,철원,갈말,문혜리,미상,미상,미상,미상,미상,미상,112,맑음,13,41,135,4,건조주의보,금,2020,4,24,14:00,강원,문혜,입,기타(직접입력),입산자실화 추정,0.6,"37,983",봄,0.953
0,20200424,34931,39,강원,춘천,남,관천리,기타,미상,미상,미상,미상,종이/목재/건초등,0,맑음,15,26,315,4,,금,2020,4,24,14:20,강원,관천,기,기타(직접입력),원인미상,1,"51,062",봄,0.953
0,20200426,22014,7,강원,춘천,동,감정리,미상,미상,미상,미상,미상,종이/목재/건초등,69,맑음,18,24,315,4,,일,2020,4,26,15:00,강원,감정,기,기타(직접입력),원인미상,0.01,"51,062",봄,0.953
0,20200427,10141,9,강원,횡성,공근,학담리,입산자실화,미상,미상,부주의,부주의,종이/목재/건초등,64,비,14,49,180,4,,월,2020,4,27,12:40,강원,학담,입,기타(직접입력),입산자실화,0.02,"44,302",봄,0.953
0,20200430,21403,25,강원,홍천,서석,어론리,미상,미상,미상,미상,미상,미상,133,맑음,23,33,225,4,건조주의보,공,2020,4,30,18:00,북부,어론,입,기타(직접입력),입산자실화,0.2,"65,341",봄,0.953
247,20200430,4951,32,강원,원주,지정,판대리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,57,맑음,24,43,270,8,,공,2020,4,30,20:00,강원,판대,입,기타(직접입력),입산자실화 추정,0.01,"52,252",봄,0.953
67716,20210331,205045,32,강원,정선,신동,운치리,논/밭두렁,불꽃/불티,불꽃/불티,부주의,기기사용/설치부주의,종이/목재/건초등,302,맑음,22,8,225,4,건조주의보,수,2021,4,1,12:54,강원,운치,기,기타(직접입력),예초기 불씨 부주의,10.7,"36,723",봄,0.953
67716,20210331,205045,32,강원,정선,신동,운치리,논/밭두렁,불꽃/불티,불꽃/불티,부주의,기기사용설치부주의,종이/목재/건초등,302,맑음,21,8,225,4,건조주의보,수,2021,4,1,12:54,강원,운치,기,기타(직접입력),예초기 불씨 부주의,10.7,"36,723",봄,0.953
0,20210331,174355,12,강원,양구,양구,도사리,미상,미상,미상,미상,미상,미상,98,맑음,20,13,315,4,,수,2021,4,1,11:00,북부,도사,기,기타(직접입력),노후화된 불발탄,0.5,"19,868",봄,0.953
0,20210417,2859,10,강원,홍천,동,월운리,미상,미상,미상,부주의,불씨/불꽃/화원방치,종이/목재/건초등,54,맑음,9,62,225,4,,토,2021,4,17,10:30,강원,월운,기,기타(직접입력),연탄재투기,0.01,"65,341",봄,0.953
0,20210417,2859,9,강원,홍천,동,월운리,미상,미상,미상,부주의,불씨/불꽃/화원방치,종이/목재/건초등,54,맑음,9,62,225,4,,토,2021,4,17,10:30,강원,월운,기,기타(직접입력),연탄재투기,0.01,"65,341",봄,0.953
0,20210417,10448,42,강원,평창,진부,봉산리,미상,미상,미상,미상,미상,기타,53,맑음,14,29,180,,,토,2021,4,17,13:15,강원,봉산,기,작업장실화,,0.01,"50,279",봄,0.953
0,20210417,10448,42,강원,평창,진부,봉산리,미상,미상,미상,미상,미상,기타,53,맑음,13,29,180,,,토,2021,4,17,13:15,강원,봉산,기,작업장실화,,0.01,"50,279",봄,0.953
0,20210419,31727,11,강원,횡성,공근,초원리,담뱃불,담뱃불/라이터불,담뱃불/라이터불,부주의,담배꽁초,종이/목재/건초등,151,맑음,19,30,135,4,,월,2021,4,19,21:00,강원,초원,입,기타(직접입력),입산자실화,1.48,"44,302",봄,0.953
0,20210420,10442,17,강원,홍천,남,명동리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,64,맑음,26,22,315,4,,화,2021,4,20,18:00,강원,명동,기,논밭두렁소각,,0.66,"65,341",봄,0.953
0,20210420,10442,17,강원,홍천,남,명동리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,64,맑음,25,22,315,4,,화,2021,4,20,18:00,강원,명동,기,논밭두렁소각,,0.66,"65,341",봄,0.953
3850,20210421,21838,56,강원,평창,대관령,유천리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,177,맑음,24,29,315,4,,수,2021,4,21,14:10,강원,유천,기,기타(직접입력),원인미상,1,"50,279",봄,0.953
3850,20210421,21838,56,강원,평창,대관령,유천리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,177,맑음,23,29,315,4,,수,2021,4,21,14:10,강원,유천,기,기타(직접입력),원인미상,1,"50,279",봄,0.953
2959,20210422,3855,14,강원,철원,동송,대위리,성묘객,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,쓰레기류,52,맑음,26,31,90,4,,목,2021,4,22,13:57,강원,대위,쓰,쓰레기소각,,0.02,"37,983",봄,0.953
2959,20210422,3855,13,강원,철원,동송,대위리,성묘객,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,쓰레기류,52,맑음,25,31,90,4,,목,2021,4,22,13:57,강원,대위,쓰,쓰레기소각,,0.02,"37,983",봄,0.953
0,20210425,22859,24,강원,원주,신림,성남리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,126,맑음,20,31,225,4,,일,2021,4,25,17:24,강원,성남,입,기타(직접입력),입산자실화,1.5,"52,252",봄,0.953
0,20210425,22859,24,강원,원주,신림,성남리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,126,맑음,20,31,225,4,,일,2021,4,25,17:24,강원,성남,입,기타(직접입력),입산자실화,1.5,"52,252",봄,0.953
0,20210427,4600,19,강원,인제,인제,가아리,기타,담뱃불/라이터불,담뱃불/라이터불,부주의,부주의,종이/목재/건초등,126,맑음,18,37,225,4,,화,2021,4,27,15:30,북부,가아,입,기타(직접입력),입산자실화,0.17,"41,482",봄,0.953
0,20210427,4600,19,강원,인제,인제,가아리,기타,담뱃불/라이터불,담뱃불/라이터불,부주의,부주의,종이/목재/건초등,126,맑음,17,366,225,4,,화,2021,4,27,15:30,북부,가아,입,기타(직접입력),입산자실화,0.17,"41,482",봄,0.953
0,20210425,22638,42,강원,평창,봉평,흥정리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,53,맑음,13,41,135,4,,일,2021,4,25,13:35,동부,흥정,입,기타(직접입력),휴양객실화,0.01,"50,279",봄,0.953
0,20120501,14000,57,강원,삼척,가곡,탕곡리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,146,맑음,16,68,45,8,,화,2012,5,1,16:30,동부,탕곡,입,입산자실화,,0.12,"40,519",봄,0.953
0,20120506,15250,45,강원,화천,화천,신읍리,논/밭두렁,미상,미상,부주의,쓰레기소각,쓰레기류,125,맑음,19,15,90,12,,일,2012,5,6,16:20,북부,신읍,입,입산자실화,,0.1,"31,898",봄,0.953
0,20120506,3219,19,강원,원주,호저,대덕리,미상,미상,미상,미상,미상,종이/목재/건초등,67,맑음,19,15,90,12,,일,2012,5,6,14:45,강원,대덕,입,입산자실화,,0.05,"52,641",봄,0.953
0,20120506,1906,23,강원,홍천,화촌,풍천리,담뱃불,담뱃불/라이터불,담뱃불,부주의,부주의,기타,28,맑음,24,12,225,8,,일,2012,5,6,17:09,북부,풍촌,입,입산자실화,,0.01,"66,533",봄,0.953
0,20120507,2400,8,강원,철원,갈말,지경리,미상,미상,미상,미상,미상,종이/목재/건초등,50,맑음,24,20,225,4,,월,2012,5,7,16:15,강원,지경,입,입산자실화,,0.05,"41,764",봄,0.953
0,20120507,25123,45,강원,평창,봉평,진조리,미상,미상,미상,미상,미상,미상,140,맑음,22,10,90,8,,월,2012,5,7,17:40,강원,진조,입,입산자실화,,0.1,"50,856",봄,0.953
0,20120523,20248,45,강원,화천,상서,노동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,36,맑음,15,79,45,4,,수,2012,5,23,8:40,북부,노동,입,입산자실화,,0.04,"31,898",봄,0.953
0,20120526,13237,16,강원,평창,미탄,창리,담뱃불,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,84,맑음,23,15,90,12,,토,2012,5,26,17:20,강원,창,기,낙뢰,,0.2,"50,856",봄,0.953
0,20120527,11158,11,강원,영월,남,북쌍리,기타,자연적발화열,낙뢰,자연적인요인,자연적재해,종이/목재/건초등,19,비,18,62,270,8,,일,2012,5,27,16:20,강원,북쌍,기,낙뢰,,0.1,"34,604",봄,0.953
0,20120527,11524,35,강원,홍천,화촌,장평리,기타,자연적발화열,낙뢰,자연적인요인,자연적재해,기타,32,흐림,21,68,225,4,,일,2012,5,27,18:40,북부,장평,기,낙뢰,,0.01,"66,533",봄,0.953
0,20120527,24000,16,강원,삼척,미로,고천리,미상,미상,미상,미상,미상,미상,72,소나기,22,25,270,8,,일,2012,5,27,19:20,강원,고천,기,낙뢰,,0.01,"40,519",봄,0.953
90,20120528,13341,7,강원,홍천,동,덕치리,기타,자연적발화열,낙뢰,자연적인요인,자연적재해,기타,65,맑음,22,55,45,4,,공,2012,5,28,12:50,강원,덕치,기,낙뢰,,0.07,"66,533",봄,0.953
0,20120528,20900,23,강원,정선,여량,유천2리,미상,미상,미상,미상,미상,종이/목재/건초등,58,맑음,15,82,135,8,,공,2012,5,28,15:40,동부,유천,기,낙뢰,,0.01,"37,770",봄,0.953
0,20120529,5458,35,강원,원주,부론,정산리,미상,미상,미상,미상,미상,종이/목재/건초등,38,구름많음,18,80,0,4,,화,2012,5,29,13:35,강원,정산,기,낙뢰,,0.01,"52,641",봄,0.953
0,20120530,54714,35,강원,홍천,화촌,장평리,기타,자연적발화열,낙뢰,자연적인요인,자연적재해,기타,93,흐림,15,84,,4,,수,2012,5,30,17:30,북부,장평,기,낙뢰,,0.1,"66,533",봄,0.953
0,20120530,21757,8,강원,홍천,동,후동리,기타,자연적발화열,낙뢰,자연적인요인,자연적재해,종이/목재/건초등,51,비,15,87,,4,,수,2012,5,30,14:05,북부,후동,기,낙뢰,,0.1,"66,533",봄,0.953
0,20120530,1852,60,강원,양구,양구,고대리,기타,자연적발화열,낙뢰,자연적인요인,자연적인요인,종이/목재/건초등,27,비,17,78,45,4,,수,2012,5,30,9:50,강원,고대,기,낙뢰,,0.01,"19,961",봄,0.953
0,20130504,739,4,강원,홍천,홍천,하오안리,입산자실화,담뱃불/라이터불,담뱃불/라이터불,부주의,부주의,종이/목재/건초등,93,맑음,18,39,315,4,,토,2013,5,4,13:30,강원,하오안,입,입산자실화,,0.1,"66,533",봄,0.953
0,20130506,12000,6,강원,춘천,동,만천리,미상,미상,미상,미상,미상,종이/목재/건초등,49,맑음,8,78,0,4,,월,2013,5,6,16:19,강원,지내,입,입산자실화,,0.1,"53,207",봄,0.953
0,20130506,12000,6,강원,춘천,동,만천리,미상,미상,미상,미상,미상,종이/목재/건초등,49,맑음,8,78,0,4,,월,2013,5,6,4:30,강원,만천,입,입산자실화,,0.5,"53,207",봄,0.953
0,20130506,2703,6,강원,춘천,동,지내리,입산자실화,미상,미상,기타,기타,종이/목재/건초등,98,맑음,24,30,225,4,,월,2013,5,6,16:19,강원,지내,입,입산자실화,,0.1,"53,207",봄,0.953
0,20130506,2703,6,강원,춘천,동,지내리,입산자실화,미상,미상,기타,기타,종이/목재/건초등,98,맑음,24,30,225,4,,월,2013,5,6,4:30,강원,만천,입,입산자실화,,0.5,"53,207",봄,0.953
0,20130508,15100,10,강원,속초,설악,,미상,미상,미상,미상,미상,종이/목재/건초등,46,맑음,24,32,270,,,수,2013,5,8,12:40,강원,,입,입산자실화추정,,0.01,"6,235",봄,0.953
0,20130508,20100,18,강원,횡성,강림,강림리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,102,맑음,24,32,270,,,수,2013,5,8,14:40,강원,강림,담,담뱃불실화,,0.2,"44,631",봄,0.953
1445,20130512,13100,10,강원,삼척,미로,하거노1리,입산자실화,미상,미상,부주의,부주의,종이/목재/건초등,149,맑음,25,28,225,12,,일,2013,5,12,15:30,강원,하거노,입,입산자실화,,0.1,"40,519",봄,0.953
0,20130514,5400,49,강원,화천,화천,동촌리,논/밭두렁,미상,미상,미상,미상,종이/목재/건초등,47,구름많음,17,39,0,4,,화,2013,5,14,10:33,강원,동촌,입,입산자실화,,0.02,"31,898",봄,0.953
0,20130516,4022,17,강원,홍천,남,화전리,담뱃불,담뱃불/라이터불,담뱃불/라이터불,부주의,부주의,종이/목재/건초등,83,맑음,23,32,90,4,,목,2013,5,16,12:10,강원,화전,입,입산자실화,,0.05,"66,533",봄,0.953
0,20130517,2000,15,강원,춘천,서,덕두원리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,67,맑음,16,71,0,4,,금,2013,5,18,0:30,강원,덕두원,입,입산자실화추정,,0.02,"53,207",봄,0.953
2,20140504,14447,9,강원,홍천,동,속초리,입산자실화,불꽃/불티,불꽃/불티,부주의,기타(부주의),종이/목재/건초등,94,비,16,28,270,,,일,2014,5,4,21:17,강원,속초,입,등산객실화,,0.1,"66,533",봄,0.953
0,20140505,2938,67,강원,양구,동,팔랑리,입산자실화,불꽃/불티,불꽃/불티,부주의,기타(부주의),종이/목재/건초등,49,맑음,8,68,315,4,풍랑주의보,공,2014,5,5,21:00,강원,원당,입,기타(직접입력),입산자실화 추정,0.05,"19,961",봄,0.953
0,20140506,4100,9,강원,영월,영월,정양리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,288,구름조금,18,23,225,4,,공,2014,5,6,20:40,강원,정양,쓰,쓰레기소각,,0.3,"34,604",봄,0.953
900,20140509,11800,35,강원,삼척,노곡,주지리,입산자실화,기타,기타,부주의,기타(부주의),종이/목재/건초등,136,맑음,12,25,135,4,,금,2014,5,9,18:25,강원,주지,입,산나물채취객실화,,0.3,"40,519",봄,0.953
462,20140510,22421,22,강원,영월,북,덕상리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,128,맑음,27,21,180,8,,토,2014,5,10,17:48,동부,덕상,입,기타(직접입력),입산자 실화추정,0.5,"34,604",봄,0.953
0,20140511,5916,15,강원,인제,남,부평리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,53,흐림,17,72,45,4,,일,2014,5,11,18:00,강원,부평,입,기타(직접입력),입산자 실화추정,0.03,"41,921",봄,0.953
0,20140514,5600,55,강원,정선,임계,가목리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,133,맑음,23,30,180,4,,수,2014,5,14,19:40,동부,가목,입,기타(직접입력),입산자 실화추정,0.1,"37,770",봄,0.953
5755,20140526,5500,20,강원,삼척,근덕,교곡리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,95,맑음,32,34,180,4,,월,2014,5,26,14:10,강원,교곡,입,산나물채취객실화,,0.3,"40,519",봄,0.953
0,20140528,4936,80,강원,양구,남,도촌리,입산자실화,불꽃/불티,불꽃/불티,부주의,기타(부주의),종이/목재/건초등,53,맑음,25,0,45,4,,수,2014,5,28,19:05,북부,명곶,입,등산객실화,,0.1,"19,961",봄,0.953
41250,20140531,25610,19,강원,평창,미탄,평안리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,105,맑음,33,22,270,4,,토,2014,5,31,19:04,동부,평안,기,논밭두렁소각,,0.9,"50,856",봄,0.953
4,20150502,24936,19,강원,영월,남,토교리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,128,맑음,29,35,180,4,,토,2015,5,2,16:00,강원,토교,입,입산자실화 추정,,0.03,"34,137",봄,0.953
0,20150502,10820,26,강원,강릉,주문진,삼교리,미상,미상,미상,미상,미상,종이/목재/건초등,70,맑음,22,59,135,4,,토,2015,5,2,19:40,강원,삼교,입,입산자실화 추정,,0.02,"37,109",봄,0.953
0,20150505,10900,15,강원,강릉,사천,노동리,모닥불,담뱃불/라이터불,라이터불/성냥불,부주의,부주의,종이/목재/건초등,76,맑음,14,32,180,4,,공,2015,5,5,8:30,강원,노동,담,담뱃불 실화,,0.01,"37,109",봄,0.953
0,20150505,14523,32,강원,강릉,왕산,대기리,입산자실화,기타,기타,부주의,부주의,종이/목재/건초등,229,맑음,15,46,270,4,,공,2015,5,5,12:50,강원,대기,담,담뱃불 실화,,0.2,"37,109",봄,0.953
0,20150505,10622,36,강원,평창,봉평,무이리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,44,맑음,17,29,270,4,,공,2015,5,5,12:20,강원,무이,입,입산자실화 추정,,0.1,"50,279",봄,0.953
2541,20150505,12428,5,강원,횡성,횡성,학곡리,취사행위,불꽃/불티,비화,부주의,음식물조리중,종이/목재/건초등,41,맑음,21,28,225,4,,공,2015,5,5,17:50,강원,학곡,입,입산자실화 추정,,0.01,"44,302",봄,0.953
0,20150507,1224,12,강원,춘천,서,월송리,담뱃불,담뱃불/라이터불,담뱃불,부주의,부주의,종이/목재/건초등,102,맑음,23,33,270,4,,목,2015,5,7,14:40,강원,월송,입,입산자실화 추정,,0.01,"51,062",봄,0.953
907,20150507,2328,16,강원,춘천,동산,군자리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,80,맑음,24,33,225,4,,목,2015,5,7,16:00,강원,군자,기,논밭두렁 소각,,0.01,"51,062",봄,0.953
0,20150508,11409,0,강원,강릉,왕산,왕산리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,107,맑음,19,0,135,4,,금,2015,5,8,14:10,강원,왕산,입,입산자실화 추정,,0.1,"37,109",봄,0.953
